customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
3293-MURGI,Male,0,No,No,22,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),53.98,1202.27,No
5205-THYGK,Male,0,No,No,6,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),98.91,572.23,Yes
7654-TBWGL,Female,1,No,No,8,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Electronic check,74.13,570.81,No
1987-OYRRJ,Female,0,No,No,12,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),80.88,953.2,Yes
5929-UOKJW,Male,0,Yes,No,53,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),84.66,4478.82,No
3502-KEKWY,Male,0,No,No,13,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,69.63,917.78,Yes
7372-XDYKC,Female,0,Yes,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.87,223.27,No
7291-OBDLM,Male,0,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.5,337.67,Yes
4783-MGCHA,Male,0,No,No,24,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Electronic check,49.03,1215.7,No
6047-AZNJB,Male,0,No,Yes,31,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,57.74,1797.72,No
4270-LJPQD,Female,1,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),18.25,550.45,No
7548-JHKNA,Female,0,No,No,15,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,74.06,1108.26,No
8041-MGPZT,Female,0,No,No,51,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),96.26,4928.15,No
7112-BWXQZ,Female,0,Yes,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),23.4,512.1,Yes
7780-DYXWE,Male,0,No,No,46,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,63.43,2929.32,No
7584-UPEJW,Male,0,No,No,26,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,62.08,1562.71,Yes
6125-QREBL,Male,1,Yes,No,14,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),75.93,1063.64,Yes
6894-CFEKR,Female,0,No,No,18,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),76.04,1393.55,No
9857-CHXSF,Female,0,Yes,No,12,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),109.5,1328.24,Yes
1213-XXXRR,Male,0,No,No,5,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,72.44,355.12,Yes
7898-ICLNF,Female,0,No,No,28,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,84.58,2381.46,No
1524-GIODI,Male,0,Yes,No,10,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,79.09,780.14,No
8582-ZRZVO,Male,0,Yes,No,7,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,63.51,461.59,Yes
9164-JFNHE,Male,0,No,No,44,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,73.66,3213.06,Yes
5332-QPRWC,Female,1,Yes,No,61,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),64.92,3989.98,Yes
4592-PGGKG,Female,0,No,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),22.88,303.46,No
6126-WUYXO,Male,0,Yes,No,72,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,73.17,5297.4,No
3048-XBCRM,Female,0,Yes,No,43,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,70.83,3025.35,No
3290-IJPNJ,Female,0,Yes,No,28,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),77.58,2124.0,No
9600-KTBBC,Female,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),77.26,200.16,No
9193-NRUFT,Female,1,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.39,660.71,No
7589-HLWON,Male,0,No,No,9,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),66.54,602.51,No
9100-XZDOF,Female,0,No,No,10,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Electronic check,72.42,708.95,No
3400-NWDXP,Female,1,No,No,39,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,68.8,2640.04,No
4774-ZALBM,Female,0,Yes,No,72,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),75.27,5407.47,Yes
3513-MMWTE,Male,0,Yes,No,29,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),87.97,2538.6,No
8948-LSXJO,Female,0,No,No,50,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,79.33,3930.64,No
3760-VERTU,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),103.8,7505.25,Yes
4393-JUUVT,Male,0,No,No,5,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),85.65,408.09,No
2167-BWFPT,Female,0,No,Yes,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,22.45,866.09,No
1922-UWMKI,Male,0,No,No,62,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,63.55,3980.49,No
6336-RDPGU,Male,0,No,No,55,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,64.13,3521.53,No
1889-WFQSS,Male,0,No,No,59,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,79.99,4732.58,No
9178-YICDC,Female,0,No,No,16,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,53.73,857.03,Yes
9474-VFLSM,Female,0,No,No,32,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,70.13,2227.53,No
6457-CEHYG,Male,0,Yes,Yes,62,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,No,Mailed check,71.44,4411.6,No
8282-TRMPT,Female,0,No,No,38,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,75.44,2887.11,Yes
6608-YSEBZ,Male,0,Yes,Yes,8,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,106.1,870.86,Yes
2590-GJXCG,Male,0,No,Yes,9,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),68.85,650.58,No
5467-WDXTK,Female,0,No,No,57,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),98.99,5608.74,No
5782-ARIWP,Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),87.91,40.74,Yes
6188-ERFPK,Female,0,Yes,Yes,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.33,783.71,No
4612-EXQSW,Female,0,No,No,46,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,67.35,3066.57,Yes
6004-QSIBO,Female,0,Yes,No,35,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Mailed check,77.77,2699.46,No
3775-ORZRU,Male,0,No,No,46,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Electronic check,82.08,3759.74,No
8500-KJWHI,Male,1,Yes,No,46,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),85.92,3919.14,Yes
8080-NTRHD,Male,0,No,No,1,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),102.14,117.81,Yes
1034-MOLUE,Female,1,No,No,4,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),78.25,289.63,Yes
6061-QLFLS,Female,0,Yes,No,13,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,73.43,992.1,No
3350-YJTEC,Female,0,Yes,No,35,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,85.04,2975.09,Yes
5664-LKTYX,Male,0,Yes,No,32,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),80.29,2588.71,No
6283-JWPPU,Male,0,Yes,No,10,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,95.62,958.69,Yes
6969-THPQY,Female,1,Yes,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),21.27,1369.67,No
4256-ZFTGG,Female,0,Yes,No,72,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,No,Electronic check,72.54,5237.92,No
6775-JMKSN,Male,1,Yes,Yes,46,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Two year,No,Credit card (automatic),70.72,3248.91,No
9499-DFQKO,Male,0,Yes,No,32,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),58.58,1894.47,No
1373-GIUJV,Male,0,No,No,35,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),71.05,2487.46,No
5754-GPDGX,Male,0,Yes,Yes,14,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),64.52,918.27,No
2739-ZVUTS,Male,0,Yes,Yes,7,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,82.69,566.81,Yes
6035-TJJOX,Male,0,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.34,1023.88,No
2947-LRWBA,Female,1,Yes,No,45,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),74.06,3272.53,No
1044-PESGS,Male,0,No,Yes,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,18.96,1013.08,No
2887-FWSJQ,Male,1,No,No,34,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Mailed check,78.1,2628.33,No
3835-KNHMT,Male,1,No,Yes,7,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,110.72,813.82,Yes
6427-VTDGT,Female,0,No,No,6,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),77.07,454.92,Yes
2296-PRELU,Male,0,No,No,10,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,97.75,1005.89,No
9774-ANTUR,Male,0,No,No,71,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),71.89,5095.52,No
4792-CBKRJ,Male,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),73.25,463.73,No
2530-QNNSB,Female,1,Yes,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,18.25,432.55,No
1107-XEESP,Female,1,No,No,16,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),73.59,1191.1,Yes
9911-VXATU,Male,1,No,Yes,6,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,70.19,431.35,Yes
8729-RVFCL,Male,0,No,Yes,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.25,669.76,No
4166-RUGKY,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,81.99,5905.74,Yes
6109-AZELI,Female,0,Yes,Yes,24,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,105.35,2551.51,No
7702-WFBBD,Female,1,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.6,89.08,Yes
4939-KMPPR,Male,0,Yes,No,19,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,100.22,1915.43,Yes
2943-SKNZA,Male,0,No,Yes,15,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,93.78,1374.93,No
9969-RUVTO,Female,0,Yes,No,19,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,91.09,1751.12,Yes
8609-XHOTB,Female,0,Yes,No,21,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,81.08,1657.56,Yes
8508-IFPZS,Male,0,Yes,No,72,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,74.88,5377.77,No
6718-WDJGP,Male,0,No,Yes,35,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Electronic check,84.93,2986.76,No
8986-SJOFQ,Male,1,No,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.42,668.27,No
8391-JHYOM,Female,0,No,No,15,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,111.16,1693.77,Yes
7722-KFASG,Female,0,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,20.52,1068.98,No
4774-OXJKG,Female,0,No,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.25,1007.09,No
8541-TXQIT,Female,0,No,No,41,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,105.81,4329.48,No
3173-GRQPR,Male,0,Yes,Yes,38,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,No,Mailed check,63.87,2423.5,No
9871-CUQLV,Male,0,No,No,6,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),78.38,480.8,Yes
8418-TQYQQ,Male,0,No,Yes,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.25,608.97,No
9746-BDGXI,Female,0,Yes,No,68,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),93.25,6347.48,Yes
8624-YJWUP,Female,0,No,Yes,35,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),81.11,2814.67,No
5147-QPSKP,Male,0,Yes,No,45,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),84.18,3859.99,No
5020-JGUXU,Male,0,No,No,19,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,82.08,1559.64,Yes
7633-PNGJS,Female,0,No,No,14,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Mailed check,82.33,1182.54,No
3376-DTOSW,Female,0,Yes,No,9,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,82.3,721.41,No
3446-IKGEN,Female,0,No,No,61,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,97.93,5954.74,No
8768-YBDMK,Male,0,No,No,23,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),94.57,2178.16,Yes
7419-SVIPT,Female,0,No,No,55,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,68.39,3722.0,No
9711-AHHDU,Female,0,No,No,17,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,88.75,1513.02,No
7622-ZVNQY,Female,0,Yes,No,58,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),80.1,4637.03,No
1774-HJDFB,Female,0,Yes,No,27,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Mailed check,78.68,2174.76,No
6055-MEPKC,Female,0,Yes,Yes,19,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),98.81,1868.26,No
8912-IFGSB,Female,0,Yes,Yes,19,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),79.51,1497.57,No
4159-KXKBE,Female,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Electronic check,79.78,3925.08,Yes
5259-JRTCF,Male,0,No,No,35,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),114.17,3981.6,Yes
1561-QZFGY,Male,0,Yes,No,49,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Mailed check,81.14,3982.28,Yes
4671-WHFZC,Female,0,No,Yes,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),25.32,1730.37,No
1250-AGZOU,Female,0,Yes,Yes,22,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,No,Credit card (automatic),75.08,1673.04,Yes
2376-SFGHO,Male,1,Yes,Yes,41,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),90.56,3715.92,Yes
4258-CLDFT,Male,0,No,No,24,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),77.57,1861.5,No
6020-AVBVV,Female,0,No,Yes,18,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,90.93,1635.18,Yes
3275-RDEUY,Female,0,No,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.09,644.02,No
2405-VTFLM,Female,0,Yes,No,6,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),45.7,315.36,No
9673-DMBXE,Male,0,No,No,53,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,73.91,3887.59,No
9938-MDKCN,Female,0,Yes,No,33,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),53.63,1754.54,No
9511-TGUVM,Female,0,No,No,14,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,83.95,1166.14,Yes
5915-WKRVX,Male,1,No,No,33,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),102.1,3399.62,Yes
8773-FAYCZ,Male,1,Yes,No,4,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),79.71,317.76,No
6879-RYWUO,Female,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.58,163.91,No
3058-FCWDB,Male,1,No,No,8,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),79.93,623.96,Yes
1167-WYGET,Female,1,Yes,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.25,115.54,No
6653-CSQEE,Female,0,Yes,Yes,22,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Mailed check,82.8,1799.14,No
2465-LNVFD,Female,0,No,No,33,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,80.45,2671.68,No
1349-EAQKH,Male,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,19.28,1392.48,No
1439-PVYWE,Female,0,Yes,No,59,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.25,1077.93,No
4987-GEXTN,Male,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,No,Mailed check,69.56,279.85,Yes
2539-IAEDH,Female,0,No,No,72,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,67.44,4892.56,No
6094-WAKGP,Male,0,Yes,No,14,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,83.3,1167.35,Yes
5125-JEXIC,Female,0,No,No,39,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),83.33,3218.66,No
3512-XAJRB,Female,0,No,No,23,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),62.51,1479.81,Yes
2026-OOIYX,Male,0,Yes,No,72,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),86.1,6218.61,No
1190-EQDTO,Male,1,Yes,No,55,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),70.85,3852.36,Yes
9085-CRPSP,Female,1,No,No,72,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,One year,No,Credit card (automatic),92.01,6617.03,No
1671-JIRGG,Male,0,Yes,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),23.88,969.3,No
5430-KOQJY,Male,0,Yes,No,17,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Electronic check,74.08,1267.34,Yes
3564-TXGJF,Male,1,Yes,Yes,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,21.91,992.45,Yes
7741-YOTWZ,Female,0,No,No,68,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.39,1320.08,No
6872-PCFEC,Female,1,No,No,12,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Bank transfer (automatic),85.37,1001.3,No
9315-EQJRF,Male,0,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,18.25,699.39,No
2583-XAOGO,Female,0,Yes,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),18.25,911.68,No
5870-YAKMJ,Male,0,Yes,No,16,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),72.72,1184.45,No
1761-FAGEZ,Male,0,No,No,20,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),85.16,1674.46,Yes
3197-RTLNS,Male,0,Yes,Yes,24,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,72.89,1717.77,No
9787-BFWSE,Male,0,No,Yes,37,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),74.5,2710.68,Yes
3392-EWCYS,Male,1,No,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.81,556.1,Yes
2987-QQGSM,Female,0,Yes,No,30,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),67.2,2052.7,No
1089-PWHOD,Male,0,No,No,72,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,85.74,6206.7,No
4640-JIHAI,Female,0,No,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,23.42,609.98,No
4696-XXQOH,Male,0,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,89.14,6452.75,No
